Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_924, 0.9902696081545563, 0.06858054226475485, 0, 0, 0, 1, 3, 0, 0, 0, 1, 4
Column_38, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_2996, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
Column_546, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_3210, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
Column_293, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
Column_2275, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_2135, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Column_107, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_7, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_2889, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Column_72, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_1813, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_379, 0.9902696081545563, 0.06818181818182045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
